name,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel
57,CA_120 2,CA_40 0,0.41880880681915805,3.223360052326463,7.961145359008282e-05,4200.590403125732,1.0,127.78784313727229,10.44
58,CA_120 2,US0 0,11.381458015356248,62.105718446788885,5.829444034506531e-05,289.69588987074013,1.0,445.29187345526026,0.72
59,CA_130 0,CA_140 0,3.7285124827339344,102.78601979428684,1.1945868670490528e-05,4451.199253035179,1.0,308.4414677191263,11.062854442344046
60,CA_130 0,CA_160 0,0.6256997879546844,8.906763405212736,8.241565923031155e-05,11147.541652568598,0.9999999999999997,225.26502374424294,27.70570888468809
61,CA_130 0,CA_160 10,1.0795965817971938,7.247479448539211,7.024651517877807e-05,1629.5393805229135,0.9999999999999999,174.8287031536944,4.05
62,CA_130 0,CA_160 2,1.0301570287313262,7.343074130207223,5.4455349820407863e-05,1484.6914355875433,1.0,150.61371359919042,3.69
63,CA_130 0,CA_160 7,1.236736081858373,8.786342606474523,5.100119148943472e-05,1484.6914355875433,0.9999999999999999,177.5352231842753,3.69
64,CA_130 0,CA_30 0,3.475297232910289,51.34606545135253,3.8136760936029657e-05,4596.047197970549,1.0,353.550942009924,11.422854442344045
65,CA_130 0,CA_40 0,1.6573708119507424,18.084470005303213,6.633342570298816e-05,5646.1947987519825,1.0,277.65084191280835,14.032854442344046
66,CA_130 0,CA_50 0,1.1682095909509693,10.432507934532671,6.018082568621784e-05,4885.743087841289,1.0,195.66290962854572,12.142854442344046
67,CA_130 0,CA_60 1,3.0760346479279423,85.6717217483715,1.401005960707283e-05,4451.199253035179,1.0,268.7106081195993,11.062854442344046
68,CA_130 0,CA_90 0,5.638217748169389,66.5828240048061,2.0528810765120504e-05,905.2996558460629,1.0,273.9947691143244,2.25
69,CA_140 0,CA_150 0,1.4620336777262364,10.127571989676897,0.00010153532960902396,2389.991091433606,1.0,254.9027663255293,5.9399999999999995
70,CA_140 0,CA_160 0,0.48240820827453734,3.3167521809058385,0.00012637215587838429,4019.5304719565192,1.0,151.2173108160311,9.989999999999998
71,CA_140 0,CA_160 10,0.23947452378618783,2.02910987607792,0.0001704356459716216,10426.176981619194,1.0,133.72840664552484,25.912854442344045
72,CA_140 0,CA_160 12,3.88277850620436,21.85371077829379,1.4559496166486122e-05,289.69588987074013,1.0,139.48938835470807,0.72
73,CA_140 0,CA_160 13,0.5098084354971072,3.119121749118955,6.167848513127665e-05,2389.991091433606,1.0,106.23871385608,5.9399999999999995
74,CA_140 0,CA_160 4,0.6616231221016269,7.024700302072037,1.4567980678568284e-05,1955.447256627496,1.0,80.91705849390806,4.859999999999999
75,CA_140 0,CA_160 6,0.2522262199065537,1.4405704012716771,4.956110706142778e-05,2353.7791051997638,0.9999999999999999,63.32493910203347,5.8500000000000005
76,CA_140 0,CA_90 0,4.333071117250332,27.51274905284349,1.2475495789198224e-05,144.84794493537007,1.0,150.2213330933488,0.36
77,CA_140 0,CA_90 2,1.4438924699606301,39.191367041788524,7.84301516726377e-06,4451.199253035179,1.0,125.03928258779769,11.062854442344046
78,CA_140 0,NV0 0,1.1876721681915676,15.68920090143723,0.00013282653622195346,10531.937886593272,1.0,336.1998290460327,26.17570888468809
79,CA_150 0,CA_160 12,0.5373760707817354,3.956867324915226,5.8556855199669964e-05,2534.839036368976,1.0000000000000002,116.75164871211865,6.3
80,CA_150 0,NV0 0,15.233626369796344,91.3085223431607,3.095584356496043e-05,289.69588987074013,1.0,397.582521514151,0.72
